accident_type,severity_class,year,x_etrs,y_etrs,lon,lat
MP,2,2005,25497976.597,6672621.226,24.963555,60.166477
MA,1,2005,25495190.235,6672403.726,24.913373,60.164502
MA,1,2005,25501578.166,6685628.523,25.028527,60.283224
MA,1,2005,25504102.610,6679270.450,25.074029,60.226141
MA,1,2005,25497385.480,6672446.209,24.952910,60.164903
MA,1,2005,25497585.616,6672248.129,24.956517,60.163126
JK,1,2005,25496129.517,6672911.514,24.930280,60.169069
MP,2,2005,25497697.357,6672953.006,24.958522,60.169454
MP,2,2005,25498557.215,6675124.564,24.973995,60.188948
PP,2,2005,25497002.995,6673246.191,24.946010,60.172081
MA,1,2005,25501081.536,6681050.211,25.019525,60.242134
MA,1,2005,25497362.203,6671595.910,24.952502,60.157271
MA,1,2005,25496855.128,6681163.254,24.943223,60.243138
MA,1,2005,25498197.204,6676305.494,24.967496,60.199546
MA,1,2005,25506779.897,6680480.421,25.122380,60.236965
MA,1,2005,25494405.672,6676730.973,24.899124,60.203331
MA,1,2005,25495585.479,6672305.623,24.920494,60.163626
MA,1,2005,25496059.236,6673943.105,24.928995,60.178328
MA,1,2005,25496737.616,6671964.261,24.941249,60.160573
PP,2,2005,25498864.125,6680780.846,24.979495,60.239716
MA,1,2005,25496092.805,6673859.063,24.929601,60.177574
MA,2,2005,25497126.781,6682204.213,24.948113,60.252483
MA,2,2005,25494916.905,6672639.616,24.908444,60.166616
MA,2,2005,25496948.322,6676371.722,24.944978,60.200133
PP,2,2005,25497699.125,6677980.587,24.958497,60.214578
MA,1,2005,25493400.869,6676800.592,24.881003,60.203940
MA,1,2005,25497351.821,6672434.182,24.952304,60.164795
MA,1,2005,25494392.045,6680449.138,24.898775,60.236702
MA,1,2005,25496115.934,6671972.448,24.930054,60.160641
MA,1,2005,25493029.501,6680733.058,24.874171,60.239230
MA,1,2005,25498359.741,6677744.429,24.970415,60.212462
MA,2,2005,25492202.696,6680311.720,24.859262,60.235433
MA,1,2005,25495942.053,6674342.836,24.926875,60.181914
MA,1,2005,25497324.542,6675085.213,24.951778,60.188589
MA,1,2005,25497711.184,6677846.858,24.958716,60.213378
MA,1,2005,25494089.349,6675677.665,24.893450,60.193872
MA,1,2005,25496435.313,6675963.902,24.935735,60.196469
MA,1,2005,25502046.004,6675708.615,25.036883,60.194188
MA,1,2005,25496587.885,6675651.303,24.938491,60.193664
JK,2,2005,25497128.737,6675668.693,24.948241,60.193824
MA,1,2005,25495614.352,6672310.500,24.921014,60.163670
JK,2,2005,25505693.001,6678437.018,25.102704,60.218642
MA,1,2005,25495904.779,6673029.793,24.926230,60.170129
MA,2,2005,25495846.923,6674477.049,24.925158,60.183118
MA,2,2005,25498245.006,6678360.387,24.968340,60.217990
MA,1,2005,25498078.633,6672490.223,24.965394,60.165302
MA,1,2005,25495989.619,6674358.287,24.927732,60.182053
MA,1,2005,25503116.558,6682351.794,25.056284,60.253806
MA,1,2005,25496441.357,6672890.940,24.935898,60.168888
MA,1,2005,25503944.640,6679529.852,25.071184,60.228471
MA,1,2005,25493670.958,6675086.588,24.885927,60.188561
MA,1,2005,25496532.637,6672619.514,24.937547,60.166452
MA,2,2005,25492383.899,6680078.049,24.862542,60.233339
MA,1,2005,25497240.217,6673442.509,24.950280,60.173844
MA,1,2005,25495755.846,6673486.602,24.923537,60.174227
MA,1,2005,25502876.047,6683188.106,25.051952,60.261314
MA,1,2005,25497257.370,6674131.511,24.950580,60.180029
MA,1,2005,25503083.597,6679708.900,25.055648,60.230085
MA,2,2005,25493945.301,6680100.363,24.890722,60.233566
MA,1,2005,25495699.664,6672136.962,24.922554,60.162113
JK,2,2005,25498619.686,6674945.329,24.975122,60.187340
MA,1,2005,25498635.526,6673761.976,24.975416,60.176719
MA,1,2005,25497705.791,6674821.572,24.958653,60.186225
MA,1,2005,25504537.817,6680396.444,25.081908,60.236243
MA,1,2005,25497457.065,6682664.543,24.954072,60.256617
MP,2,2005,25502612.707,6676788.547,25.047113,60.203877
MA,1,2005,25497023.796,6672030.970,24.946402,60.161174
MA,2,2005,25492215.028,6672078.438,24.859800,60.161536
MA,2,2005,25498544.563,6672437.290,24.973786,60.164829
MA,1,2005,25497558.308,6674966.207,24.955993,60.187522
MA,1,2005,25493076.557,6672014.473,24.875318,60.160978
PP,1,2005,25495534.207,6675121.029,24.919509,60.188895
MA,1,2005,25495309.615,6670940.324,24.915557,60.151369
MA,1,2005,25504212.405,6679543.973,25.076016,60.228595
MA,2,2005,25502202.698,6675359.110,25.039704,60.191050
MA,1,2005,25496786.795,6672752.300,24.942123,60.167646
MA,1,2005,25497299.759,6677554.193,24.951298,60.210749
MP,1,2005,25492238.873,6672249.277,24.860223,60.163070
MA,1,2005,25496454.961,6672904.361,24.936143,60.169008
MA,1,2005,25496109.946,6673029.003,24.929926,60.170124
JK,2,2005,25504282.583,6677756.812,25.077245,60.212554
MP,2,2005,25497045.420,6674851.598,24.946751,60.186490
MA,1,2005,25502364.212,6676732.982,25.042631,60.203380
MA,1,2005,25502610.953,6680874.418,25.047134,60.240550
MA,1,2005,25496389.281,6673288.641,24.934953,60.172457
MA,1,2005,25497631.899,6674948.424,24.957319,60.187363
MA,1,2005,25496231.587,6673109.742,24.932115,60.170850
MA,1,2005,25501119.046,6680902.242,25.020202,60.240806
MA,1,2005,25496961.289,6671517.719,24.945284,60.156567
MA,1,2005,25493045.359,6679483.676,24.874500,60.228016
MA,1,2005,25496648.331,6671905.517,24.939642,60.160045
MA,1,2005,25496198.859,6680133.652,24.931394,60.233892
MA,1,2005,25494183.812,6677282.636,24.895107,60.208279
MA,1,2005,25503016.806,6681285.007,25.054467,60.244232
MA,1,2005,25504020.284,6684131.456,25.072640,60.269771
MP,2,2005,25498040.960,6674592.559,24.964695,60.184171
MA,1,2005,25493943.715,6677346.409,24.890775,60.208848
MA,1,2005,25504538.327,6682888.256,25.081973,60.258607
MA,1,2005,25497028.311,6672047.118,24.946483,60.161319
MA,1,2005,25496674.369,6673193.205,24.940090,60.171603
MA,1,2005,25493555.830,6677828.995,24.883764,60.213173
MA,1,2005,25495138.974,6672411.180,24.912450,60.164568
MA,1,2005,25496675.792,6673047.146,24.940118,60.170292
MA,1,2005,25502073.392,6675762.483,25.037377,60.194671
MA,1,2005,25496669.005,6672907.843,24.939998,60.169041
PP,2,2005,25496772.875,6676151.255,24.941818,60.198153
MA,1,2005,25495877.965,6672692.746,24.925754,60.167103
PP,2,2005,25496880.198,6672642.051,24.943807,60.166657
MA,1,2005,25500536.332,6679492.589,25.009678,60.228155
PP,2,2005,25496365.913,6672276.227,24.934550,60.163370
MA,1,2005,25496578.824,6671292.986,24.938401,60.154546
MA,1,2005,25496668.548,6672691.678,24.939994,60.167101
MA,2,2005,25496079.293,6678531.913,24.929267,60.219514
MA,1,2005,25497255.975,6674045.409,24.950556,60.179256
MP,1,2005,25498291.211,6674920.366,24.969202,60.187114
PP,2,2005,25498139.273,6674683.600,24.966466,60.184989
MA,1,2005,25496824.922,6681136.320,24.942678,60.242896
MA,1,2005,25505829.978,6677747.667,25.105155,60.212453
MA,2,2005,25495956.600,6676372.691,24.927097,60.200133
MA,2,2005,25495222.137,6672407.695,24.913948,60.164538
JK,2,2005,25496558.413,6672032.884,24.938021,60.161187
PP,2,2005,25496135.863,6675641.610,24.930343,60.193573
PP,2,2005,25498137.368,6676529.840,24.966415,60.201559
MP,2,2005,25497119.466,6676139.742,24.948067,60.198052
MA,1,2005,25504700.741,6678091.717,25.084795,60.215555
MA,1,2005,25497775.020,6675046.826,24.959898,60.188247
MA,1,2005,25496486.743,6673110.467,24.936712,60.170858
MA,1,2005,25496353.011,6672669.110,24.934311,60.166896
MA,1,2005,25491500.815,6681282.123,24.846553,60.244129
MA,1,2005,25495521.058,6674960.519,24.919275,60.187454
MA,1,2005,25499637.987,6681199.586,24.993464,60.243476
MA,2,2005,25496985.616,6677287.492,24.945637,60.208353
MA,1,2005,25496776.800,6673082.228,24.941937,60.170607
MA,1,2005,25494376.193,6677208.412,24.898579,60.207615
PP,2,2005,25498155.391,6674680.085,24.966757,60.184957
MA,1,2005,25498719.332,6674926.333,24.976918,60.187170
MA,1,2005,25501681.629,6685681.696,25.030397,60.283701
MA,1,2005,25503424.047,6682111.937,25.061833,60.251651
PP,1,2005,25498360.378,6677756.456,24.970426,60.212570
MA,1,2005,25501105.513,6682338.855,25.019965,60.253700
MA,1,2005,25496568.456,6673518.226,24.938177,60.174519
MA,1,2005,25496790.725,6671928.844,24.942206,60.160255
MA,1,2005,25495054.133,6675475.739,24.910847,60.192073
MA,2,2005,25496386.251,6673289.550,24.934898,60.172465
MA,1,2005,25496085.170,6673912.869,24.929462,60.178057
MA,1,2005,25497108.902,6672359.777,24.947930,60.164125
MA,1,2005,25495668.702,6672234.092,24.921994,60.162985
MA,1,2005,25496380.482,6671927.425,24.934819,60.160239
MA,2,2005,25495631.382,6672706.291,24.921312,60.167222
MA,1,2005,25504223.281,6679548.305,25.076213,60.228634
MA,1,2005,25492999.901,6680752.174,24.873636,60.239401
PP,2,2005,25498702.456,6674888.796,24.976615,60.186833
JK,2,2005,25496677.954,6674792.431,24.940129,60.185956
MA,1,2005,25491935.132,6679201.852,24.854477,60.225466
MA,1,2005,25497904.204,6674977.689,24.962227,60.187627
MA,2,2005,25493407.837,6676768.781,24.881129,60.203655
MA,2,2005,25497262.822,6673951.550,24.950681,60.178413
PP,2,2005,25497641.588,6673802.913,24.957507,60.177082
MA,1,2005,25497216.779,6676627.030,24.949815,60.202427
MA,1,2005,25491492.613,6680694.471,24.846429,60.238854
MA,1,2005,25500702.036,6675114.498,25.012653,60.188860
MA,1,2005,25491950.404,6681602.964,24.854657,60.247017
MA,1,2005,25495742.158,6674301.755,24.923274,60.181544
MA,2,2005,25503992.982,6682820.685,25.072121,60.258007
MA,2,2005,25498013.908,6675221.182,24.964202,60.189813
MA,1,2005,25499946.955,6681009.811,24.999042,60.241773
MA,1,2005,25491833.427,6679387.899,24.852634,60.227134
MA,1,2005,25506755.316,6676999.147,25.121820,60.205720
MA,2,2005,25504674.231,6678173.973,25.084319,60.216294
MA,2,2005,25495474.728,6673550.135,24.918471,60.174795
MA,1,2005,25498548.865,6672427.413,24.973864,60.164740
MA,1,2005,25497537.900,6680229.283,24.955561,60.234760
MA,1,2005,25495570.793,6673120.745,24.920212,60.170942
MP,1,2005,25507420.668,6678786.597,25.133884,60.221751
MA,1,2005,25494259.608,6678347.670,24.896444,60.217839
MA,1,2005,25497662.818,6672837.880,24.957901,60.168420
MA,1,2005,25496102.069,6673024.762,24.929784,60.170086
MA,1,2005,25496943.657,6675832.203,24.944902,60.195291
PP,1,2005,25496937.671,6672693.827,24.944841,60.167122
MA,1,2005,25497170.530,6672703.883,24.949035,60.167214
MA,1,2005,25497552.371,6675129.142,24.955884,60.188985
MA,1,2005,25497865.603,6674402.116,24.961537,60.182461
MA,1,2005,25496866.428,6677720.186,24.943480,60.212236
PP,1,2005,25494401.698,6678215.882,24.899011,60.216658
MA,1,2005,25495581.336,6673070.029,24.920403,60.170487
MA,1,2005,25495485.402,6671546.066,24.918708,60.156807
MA,1,2005,25496673.155,6672902.965,24.940073,60.168997
MA,1,2005,25497389.664,6672770.563,24.952981,60.167814
PP,2,2005,25495927.552,6672013.774,24.926660,60.161010
PP,1,2005,25498067.318,6678048.786,24.965137,60.215192
MA,1,2005,25496111.952,6673821.616,24.929947,60.177238
MA,1,2005,25497520.475,6671887.905,24.955348,60.159893
MA,1,2005,25495407.629,6675137.208,24.917227,60.189038
MA,1,2005,25496372.674,6672812.806,24.934662,60.168186
MA,1,2005,25501500.506,6683305.512,25.027106,60.262375
MA,1,2005,25497252.002,6673317.779,24.950494,60.172725
MA,1,2005,25494468.839,6677255.250,24.900248,60.208037
MA,1,2005,25496865.199,6672410.435,24.943540,60.164578
MA,1,2005,25493674.223,6670816.739,24.886118,60.150237
MA,1,2005,25497124.551,6678151.305,24.948130,60.216107
PP,1,2005,25495112.028,6675117.243,24.911899,60.188856
MA,1,2005,25496947.575,6672366.898,24.945024,60.164188
MA,2,2005,25500629.377,6685005.325,25.011375,60.277634
MA,2,2005,25496318.215,6674676.457,24.933648,60.184912
MA,1,2005,25498064.820,6672681.939,24.965144,60.167023
MA,1,2005,25506660.687,6679328.973,25.120190,60.226633
MA,1,2005,25498035.419,6675469.007,24.964587,60.192038
MA,1,2005,25496864.293,6672638.567,24.943520,60.166626
MA,1,2005,25497626.720,6675746.827,24.957217,60.194529
MA,1,2005,25501591.903,6685109.569,25.028771,60.278567
MP,2,2005,25502470.491,6678014.117,25.044563,60.214878
MA,1,2005,25499781.228,6674789.388,24.996057,60.185942
MA,1,2005,25497362.882,6672729.724,24.952500,60.167448
MA,1,2005,25496828.103,6674890.045,24.942833,60.186834
MA,1,2005,25497136.073,6671892.272,24.948426,60.159930
MA,1,2005,25497819.276,6673685.210,24.960710,60.176026
MA,2,2005,25494988.329,6675368.672,24.909664,60.191111
MA,1,2005,25494381.654,6680362.763,24.898590,60.235927
MA,1,2005,25497087.605,6672369.138,24.947546,60.164209
MA,1,2005,25496659.916,6673042.662,24.939832,60.170251
MA,1,2005,25500361.727,6683997.498,25.006536,60.268588
MA,1,2005,25497229.906,6672296.395,24.950110,60.163557
MA,2,2005,25491451.707,6681218.592,24.845669,60.243557
MA,2,2005,25498060.683,6674569.140,24.965051,60.183961
MA,1,2005,25495545.780,6675168.412,24.919716,60.189320
MA,1,2005,25496474.287,6672662.777,24.936495,60.166840
PP,2,2005,25498184.339,6680031.726,24.967231,60.232990
MA,1,2005,25495585.184,6673174.218,24.920470,60.171422
MA,1,2005,25496888.713,6672757.389,24.943958,60.167693
MA,2,2005,25496301.163,6671671.846,24.933395,60.157944
MA,1,2005,25497155.871,6673319.870,24.948763,60.172743
MA,1,2005,25495121.735,6672418.663,24.912139,60.164635
MA,1,2005,25493346.343,6671928.581,24.880179,60.160211
MA,1,2005,25497749.841,6677892.061,24.959412,60.213784
MA,1,2005,25498409.397,6677889.034,24.971309,60.213760
MA,1,2005,25496583.228,6672270.801,24.938464,60.163323
MA,1,2005,25491949.256,6678438.756,24.854762,60.218617
MA,1,2005,25493998.824,6676947.803,24.891781,60.205271
MA,2,2005,25498540.962,6679821.380,24.973668,60.231104
MA,1,2005,25497678.336,6673712.963,24.958170,60.176274
MA,1,2005,25497178.739,6682239.812,24.949051,60.252803
PP,2,2005,25499829.980,6680940.218,24.996931,60.241148
MA,1,2005,25496938.234,6676572.557,24.944793,60.201936
MA,1,2005,25493526.763,6679679.394,24.883181,60.229781
MA,1,2005,25497176.498,6672705.064,24.949143,60.167225
MA,1,2005,25496273.181,6672859.827,24.932869,60.168607
MA,1,2005,25498730.089,6675661.176,24.977108,60.193765
JK,2,2005,25501164.994,6679023.297,25.021020,60.223942
MA,1,2005,25497978.901,6672776.405,24.963595,60.167870
MA,1,2005,25501703.827,6683332.692,25.030779,60.262618
MA,1,2005,25497073.216,6672579.850,24.947284,60.166100
MA,1,2005,25502951.881,6681214.990,25.053293,60.243604
MA,1,2005,25495628.107,6672351.945,24.921261,60.164042
MA,1,2005,25504049.042,6679651.102,25.073070,60.229558
JK,2,2005,25501906.123,6675635.327,25.034361,60.193531
PP,2,2005,25495336.812,6679686.228,24.915846,60.229867
MA,1,2005,25494244.951,6675694.388,24.896255,60.194025
MA,1,2005,25504601.715,6680302.312,25.083059,60.235397
MA,1,2005,25504202.722,6676990.842,25.075789,60.205680
PP,2,2005,25494857.723,6675484.798,24.907306,60.192152
MP,2,2005,25492338.437,6678738.750,24.861772,60.221318
MA,1,2005,25495415.262,6674621.080,24.917376,60.184406
MA,2,2005,25495456.164,6674988.574,24.918105,60.187705
MA,1,2005,25496403.910,6672805.747,24.935225,60.168123
MA,1,2005,25496308.977,6676137.197,24.933455,60.198023
MA,1,2005,25504552.647,6678553.565,25.082134,60.219702
PP,2,2005,25498157.726,6676914.727,24.966779,60.205014
MA,1,2005,25495401.175,6674821.793,24.917118,60.186207
MA,1,2005,25493594.246,6677816.150,24.884458,60.213059
MA,1,2005,25504694.167,6678110.531,25.084677,60.215724
MA,1,2005,25497514.929,6671839.703,24.955249,60.159460
MA,1,2005,25504232.794,6679564.605,25.076385,60.228780
MA,1,2005,25501186.130,6680306.850,25.021409,60.235462
MA,1,2005,25500539.424,6681932.415,25.009741,60.250053
MA,1,2005,25496425.567,6672322.065,24.935624,60.163782
MA,1,2005,25497916.463,6679394.163,24.962402,60.227267
MA,1,2005,25494424.303,6677304.935,24.899444,60.208482
MA,1,2005,25496833.884,6678760.928,24.942877,60.221576
MA,1,2005,25502900.800,6677023.439,25.052311,60.205984
MA,1,2005,25494821.094,6675372.611,24.906649,60.191144
MA,1,2005,25494326.748,6677651.221,24.897675,60.211589
MA,1,2005,25496767.851,6671957.171,24.941794,60.160509
MA,1,2005,25499336.391,6684215.582,24.988009,60.270545
MA,1,2005,25495610.115,6672780.699,24.920927,60.167890
MP,2,2005,25498476.624,6678213.298,24.972519,60.216671
MA,1,2005,25504775.546,6677802.774,25.086137,60.212961
MA,1,2005,25504685.199,6678142.282,25.084516,60.216009
MA,1,2005,25496775.222,6672737.940,24.941914,60.167517
MA,2,2005,25495751.399,6674591.236,24.923434,60.184142
PP,1,2005,25493335.399,6677078.801,24.879813,60.206436
PP,2,2005,25502228.693,6675525.016,25.040174,60.192539
MA,1,2005,25496608.498,6672460.699,24.938916,60.165027
MP,1,2005,25496879.546,6677782.626,24.943716,60.212796
MA,1,2005,25501644.696,6685711.598,25.029730,60.283970
MA,1,2005,25504783.696,6677897.089,25.086287,60.213807
MA,1,2005,25495987.109,6680945.805,24.927556,60.241179
MA,1,2005,25497890.265,6674512.941,24.961980,60.183456
MA,1,2005,25496068.515,6680967.286,24.929026,60.241372
MA,1,2005,25496203.828,6672341.366,24.931630,60.163953
MA,1,2005,25497969.568,6672622.014,24.963428,60.166484
MA,1,2005,25497539.885,6674352.219,24.955668,60.182011
MA,1,2005,25503478.178,6672400.608,25.062644,60.164487
JK,2,2005,25497355.124,6672589.391,24.952362,60.166188
PP,2,2005,25501968.866,6684723.717,25.035580,60.275102
MA,1,2005,25497421.477,6672909.624,24.953553,60.169063
MA,1,2005,25497764.706,6673042.107,24.959734,60.170254
MA,1,2005,25496960.742,6675070.187,24.945221,60.188451
MA,1,2005,25504780.848,6677792.927,25.086233,60.212872
PP,1,2005,25496689.269,6672503.174,24.940370,60.165409
MA,1,2005,25497837.640,6674334.222,24.961034,60.181851
MA,1,2005,25494857.516,6680510.281,24.907175,60.237257
MA,1,2005,25494390.984,6680451.108,24.898756,60.236720
PP,1,2005,25504551.095,6682137.101,25.082186,60.251865
MA,2,2005,25494373.503,6680466.589,24.898440,60.236859
MA,1,2005,25501165.195,6680271.191,25.021031,60.235142
MP,1,2005,25504580.312,6677541.673,25.082610,60.210620
MA,1,2005,25496777.770,6673050.235,24.941955,60.170320
JK,2,2005,25497453.632,6674292.566,24.954115,60.181475
MA,2,2005,25496002.861,6677124.616,24.927916,60.206882
MA,1,2005,25496054.613,6680600.609,24.928782,60.238081
MA,1,2005,25497986.325,6679598.422,24.963661,60.229100
MA,1,2005,25497499.531,6681329.893,24.954855,60.244638
MA,1,2005,25494587.358,6675391.546,24.902435,60.191311
MA,1,2005,25497488.750,6675907.762,24.954727,60.195973
MA,2,2005,25504207.771,6679366.705,25.075929,60.227004
MA,1,2005,25496940.610,6672761.964,24.944893,60.167734
PP,2,2005,25495989.437,6674331.262,24.927729,60.181811
MA,1,2005,25498175.722,6677311.551,24.967100,60.208576
MA,1,2005,25495686.734,6672795.028,24.922307,60.168019
MA,1,2005,25495130.771,6673276.532,24.912281,60.172335
MA,1,2005,25496609.789,6675390.785,24.938890,60.191326
MA,2,2005,25506276.523,6678598.808,25.113235,60.220085
MA,1,2005,25496472.530,6672654.719,24.936464,60.166768
MA,1,2005,25494365.962,6680220.189,24.898311,60.234647
MP,2,2005,25491560.952,6681344.988,24.847636,60.244694
MA,1,2005,25496388.130,6673293.609,24.934932,60.172501
MA,1,2005,25501983.259,6675599.638,25.035751,60.193210
MA,1,2005,25504673.458,6680345.516,25.084355,60.235784
MA,1,2005,25507491.722,6677069.498,25.135102,60.206339
MA,1,2005,25496671.219,6673231.136,24.940033,60.171943
MA,1,2005,25495653.310,6672048.497,24.921721,60.161319
MA,1,2005,25504431.911,6678938.185,25.079964,60.223155
MA,1,2005,25500620.162,6679599.204,25.011191,60.229112
JK,2,2005,25496852.814,6673050.507,24.943307,60.170323
MA,2,2005,25496603.711,6672453.549,24.938830,60.164963
MA,1,2005,25500989.917,6675257.317,25.017843,60.190141
MA,1,2005,25502357.869,6683676.756,25.042598,60.265703
MA,1,2005,25502842.293,6674561.906,25.051222,60.183891
PP,1,2005,25493020.254,6677967.870,24.874099,60.214411
MA,1,2005,25502939.969,6683456.236,25.053111,60.263720
MA,1,2005,25497900.267,6675470.916,24.962151,60.192054
MA,1,2005,25505878.844,6678479.677,25.106057,60.219022
MA,1,2005,25494611.804,6677820.972,24.902812,60.213117
MA,1,2005,25497034.702,6671935.233,24.946600,60.160314
MA,1,2005,25498163.786,6676549.653,24.966891,60.201737
MA,1,2005,25496564.445,6672296.251,24.938125,60.163551
MA,1,2005,25499921.426,6679970.302,24.998582,60.232443
MA,1,2005,25494690.120,6677944.430,24.904221,60.214226
JK,2,2005,25496588.810,6672978.465,24.938553,60.169674
MA,1,2005,25494744.354,6675395.303,24.905265,60.191347
MA,1,2005,25494524.978,6675402.666,24.901311,60.191410
MP,1,2005,25504094.274,6679776.562,25.073889,60.230684
MA,1,2005,25496380.461,6672853.070,24.934802,60.168547
MA,1,2005,25496851.820,6678763.473,24.943201,60.221599
MA,2,2005,25495739.269,6679614.368,24.923110,60.229226
MA,1,2005,25494593.994,6675667.939,24.902548,60.193792
MA,2,2005,25508129.268,6677165.874,25.146604,60.207191
MA,1,2005,25495485.028,6673573.463,24.918657,60.175004
MA,1,2005,25506932.476,6680200.840,25.125124,60.234453
MA,1,2005,25496630.893,6673075.807,24.939309,60.170548
MA,1,2005,25504889.142,6680460.132,25.088251,60.236810
MA,1,2005,25503209.488,6678791.055,25.057906,60.221846
MA,1,2005,25492540.882,6677341.921,24.865475,60.208784
MA,1,2005,25497101.137,6675886.009,24.947740,60.195775
MA,1,2005,25495431.137,6674592.540,24.917663,60.184150
MA,1,2005,25502025.068,6675573.885,25.036504,60.192979
MA,1,2005,25502163.532,6682759.211,25.039077,60.257469
MA,1,2005,25497857.640,6675457.616,24.961383,60.191934
MA,1,2005,25495460.524,6674547.399,24.918193,60.183745
PP,2,2005,25500806.637,6683911.919,25.014574,60.267820
MA,1,2005,25493396.718,6676805.470,24.880928,60.203984
MA,1,2005,25500619.566,6683282.803,25.011192,60.262173
MA,2,2005,25492418.279,6671579.247,24.863479,60.157060
MA,1,2005,25501382.475,6680993.287,25.024958,60.241622
MA,1,2005,25503540.725,6678857.134,25.063883,60.222437
MA,1,2005,25496114.268,6671994.413,24.930023,60.160838
MA,2,2005,25497232.284,6674034.684,24.950129,60.179159
MA,1,2005,25497660.757,6672839.819,24.957864,60.168438
MA,1,2005,25494346.048,6677212.501,24.898035,60.207652
MA,1,2005,25496430.893,6671749.827,24.935730,60.158645
MA,2,2005,25493052.087,6679327.772,24.874627,60.226617
MA,1,2005,25506113.372,6678731.963,25.110296,60.221283
MP,2,2005,25499080.448,6682491.608,24.983393,60.255072
MA,1,2005,25496488.544,6676089.602,24.936693,60.197597
MA,2,2005,25493412.804,6677595.503,24.881192,60.211075
MA,1,2005,25496490.074,6672967.468,24.936774,60.169575
PP,1,2005,25499582.486,6682931.130,24.992459,60.259017
MA,1,2005,25497274.630,6672901.172,24.950908,60.168986
MA,1,2005,25495742.332,6673172.974,24.923301,60.171412
MA,1,2005,25502080.844,6677332.829,25.037528,60.208766
MA,1,2005,25493082.452,6678028.796,24.875219,60.214959
MA,1,2005,25496433.115,6679800.516,24.935628,60.230904
PP,2,2005,25496048.398,6676084.270,24.928758,60.197545
MA,1,2005,25494621.593,6675384.578,24.903053,60.191249
MA,1,2005,25504858.015,6677756.238,25.087624,60.212542
MA,1,2005,25504847.987,6677690.887,25.087441,60.211956
MA,1,2005,25496678.362,6672499.841,24.940174,60.165379
MA,1,2005,25494835.030,6675606.195,24.906894,60.193241
MA,1,2005,25493109.658,6678088.662,24.875708,60.215497
MA,1,2005,25496138.196,6675630.672,24.930385,60.193475
MA,1,2005,25493292.981,6677917.095,24.879020,60.213960
MA,1,2005,25497366.804,6674912.372,24.952542,60.187038
MA,1,2005,25497645.201,6675764.398,24.957550,60.194687
MA,1,2005,25498273.731,6675067.941,24.968886,60.188439
MA,1,2005,25507075.937,6679792.888,25.127699,60.230789
MA,1,2005,25495285.262,6674849.302,24.915028,60.186453
MA,1,2005,25497223.860,6673784.254,24.949981,60.176912
MA,1,2005,25497427.539,6673271.061,24.953657,60.172307
MA,1,2005,25497863.985,6672704.876,24.961526,60.167227
MA,1,2005,25498036.882,6680340.476,24.964566,60.235761
MA,1,2005,25495288.170,6674852.392,24.915080,60.186481
MA,1,2005,25498563.366,6675119.747,24.974106,60.188905
MA,1,2005,25495035.227,6675373.095,24.910509,60.191151
MA,2,2005,25493404.578,6672450.704,24.881211,60.164899
MA,1,2005,25495631.561,6672403.085,24.921322,60.164501
MA,1,2005,25497226.995,6682562.501,24.949918,60.255700
MA,1,2005,25497871.244,6676098.478,24.961621,60.197687
MA,1,2005,25497193.010,6672721.576,24.949440,60.167373
MA,1,2005,25507621.151,6677091.433,25.137437,60.206533
MA,1,2005,25495032.289,6675371.005,24.910456,60.191132
MA,1,2005,25497341.478,6675219.820,24.952081,60.189797
MP,2,2005,25507481.268,6677711.649,25.134938,60.212102
JK,2,2005,25497886.662,6674962.147,24.961911,60.187488
MA,1,2005,25496560.506,6672294.130,24.938054,60.163532
MA,1,2005,25493977.042,6675784.338,24.891423,60.194828
MA,1,2005,25499115.999,6678777.061,24.984051,60.221732
MA,1,2005,25494612.766,6679076.872,24.902796,60.224389
MA,1,2005,25499635.064,6683837.365,24.993407,60.267151
PP,2,2005,25503477.424,6680120.124,25.062763,60.233773
MA,1,2005,25497360.236,6671792.988,24.952464,60.159040
MA,1,2005,25503371.214,6681709.048,25.060872,60.248035
MA,1,2005,25496937.583,6673093.103,24.944834,60.170706
MA,1,2005,25496722.933,6673076.593,24.940967,60.170556
MA,1,2005,25505542.822,6677283.635,25.099963,60.208292
PP,2,2005,25498401.433,6676038.491,24.971180,60.197151
MA,1,2005,25496668.945,6673041.935,24.939995,60.170245
MP,1,2005,25493671.334,6672365.720,24.886018,60.164140
JK,1,2005,25493745.135,6680002.232,24.887112,60.232682
MA,1,2005,25497118.410,6671847.706,24.948109,60.159529
MA,1,2005,25494283.973,6675529.456,24.896963,60.192545
MA,1,2005,25495982.286,6674303.026,24.927601,60.181557
JK,1,2005,25496257.152,6672596.158,24.932585,60.166240
MA,1,2005,25498740.316,6679550.228,24.977268,60.228671
MA,1,2005,25491293.566,6680922.598,24.842827,60.240897
MA,1,2005,25495154.667,6672388.639,24.912733,60.164366
MA,1,2005,25495978.520,6672940.963,24.927560,60.169332
PP,1,2005,25497247.801,6675372.090,24.950391,60.191163
MA,1,2005,25495018.656,6675424.629,24.910209,60.191614
MA,1,2005,25497289.624,6672604.418,24.951182,60.166322
MA,1,2005,25497280.870,6672761.263,24.951022,60.167730
JK,2,2005,25496609.836,6673011.124,24.938931,60.169968
MA,1,2005,25496960.549,6673094.800,24.945247,60.170722
MA,1,2005,25496089.368,6672386.933,24.929567,60.164361
MA,1,2005,25496831.694,6672756.663,24.942931,60.167686
MA,1,2005,25499565.814,6683414.967,24.992156,60.263360
