rank,count,weighted_score,sev_1,sev_2,sev_3,type_MA,type_PP,type_JK,type_MP,lat,lon
430,28,40.0,16,12,0,13,8,3,4,60.213479,25.134252
431,37,39.0,35,2,0,32,1,3,1,60.174431,24.953165
432,36,39.0,33,3,0,34,0,2,0,60.160934,24.948363
433,32,39.0,25,7,0,26,2,3,1,60.169226,24.949237
434,32,39.0,25,7,0,27,0,4,1,60.170889,24.927010
435,32,39.0,25,7,0,26,2,3,1,60.218381,25.103233
436,31,39.0,25,5,1,27,0,2,2,60.210577,25.082797
437,29,39.0,21,7,1,26,0,3,0,60.183314,24.958469
438,29,39.0,19,10,0,20,4,5,0,60.210547,24.950791
439,27,39.0,15,12,0,13,11,1,2,60.219007,24.961274
440,35,38.0,32,3,0,31,3,0,1,60.193345,25.029137
441,34,38.0,30,4,0,32,2,0,0,60.188600,24.912818
442,34,38.0,30,4,0,29,0,5,0,60.184843,24.953020
443,34,38.0,30,4,0,33,0,1,0,60.155181,24.920874
444,33,38.0,28,5,0,33,0,0,0,60.195384,25.032919
445,33,38.0,28,5,0,32,0,0,1,60.241695,25.019377
446,33,38.0,28,5,0,29,3,1,0,60.199114,24.883486
447,32,38.0,26,6,0,26,3,1,2,60.228592,25.123486
448,32,38.0,26,6,0,25,3,1,3,60.206590,24.880588
449,31,38.0,24,7,0,27,1,1,2,60.239014,25.106774
450,31,38.0,24,7,0,24,1,3,3,60.210624,24.944463
451,30,38.0,22,8,0,28,2,0,0,60.209689,25.088917
452,30,38.0,22,8,0,28,0,0,2,60.216874,24.975087
453,29,38.0,20,9,0,22,0,7,0,60.211013,25.080939
454,28,38.0,18,10,0,22,2,1,3,60.231488,25.079253
455,28,38.0,18,10,0,16,8,2,2,60.243128,24.994695
456,27,38.0,20,5,2,23,1,2,1,60.233344,25.080671
457,36,37.0,35,1,0,33,0,2,1,60.172945,24.956725
458,34,37.0,31,3,0,31,0,3,0,60.157076,24.949470
459,33,37.0,29,4,0,27,1,3,2,60.168971,24.922862
460,33,37.0,29,4,0,28,1,1,3,60.163257,24.907563
461,33,37.0,29,4,0,33,0,0,0,60.233307,24.857266
462,31,37.0,25,6,0,28,0,0,3,60.243388,25.052977
463,31,37.0,25,6,0,30,0,1,0,60.200629,24.927023
464,31,37.0,25,6,0,26,1,2,2,60.277383,25.034760
465,30,37.0,23,7,0,23,2,4,1,60.170992,24.950795
466,30,37.0,23,7,0,29,0,1,0,60.234605,24.885152
467,30,37.0,23,7,0,24,1,5,0,60.169075,24.953388
468,29,37.0,21,8,0,28,0,0,1,60.228584,25.065043
469,29,37.0,21,8,0,21,3,3,2,60.180824,24.915731
470,28,37.0,19,9,0,13,11,4,0,60.161246,24.891356
471,28,37.0,21,6,1,24,1,2,1,60.247535,25.011014
472,27,37.0,17,10,0,22,5,0,0,60.227546,25.002945
473,26,37.0,15,11,0,18,6,1,1,60.273034,24.993071
474,26,37.0,17,8,1,22,0,4,0,60.206176,25.045322
475,25,37.0,13,12,0,17,3,3,2,60.215172,24.965228
476,25,37.0,13,12,0,12,9,2,2,60.198979,24.962517
477,25,37.0,15,9,1,15,2,8,0,60.224578,25.075282
478,36,36.0,36,0,0,35,0,0,1,60.161711,24.922654
479,34,36.0,32,2,0,33,1,0,0,60.163255,24.948597
480,33,36.0,30,3,0,27,3,2,1,60.184579,24.925015
481,33,36.0,30,3,0,32,0,1,0,60.282693,25.030949
482,32,36.0,28,4,0,28,0,2,2,60.234672,25.010742
483,32,36.0,28,4,0,30,0,2,0,60.207357,24.946821
484,32,36.0,28,4,0,23,3,1,5,60.234207,24.966367
485,31,36.0,26,5,0,30,1,0,0,60.241159,25.003140
486,31,36.0,26,5,0,29,2,0,0,60.185727,24.939049
487,30,36.0,24,6,0,27,0,2,1,60.209563,24.948541
488,30,36.0,24,6,0,25,2,0,3,60.278707,25.028741
489,29,36.0,22,7,0,29,0,0,0,60.236589,24.905024
490,26,36.0,16,10,0,21,1,2,2,60.206824,25.142774
491,26,36.0,18,7,1,23,0,1,2,60.211152,24.969196
492,25,36.0,14,11,0,19,2,4,0,60.231064,25.022595
493,31,35.0,27,4,0,28,0,0,3,60.195442,24.929578
494,31,35.0,27,4,0,28,1,1,1,60.196698,24.947508
495,30,35.0,25,5,0,22,3,0,5,60.201429,25.043566
496,28,35.0,23,4,1,26,0,1,1,60.208509,25.055444
497,27,35.0,21,5,1,25,0,0,2,60.202965,24.879131
498,26,35.0,19,6,1,18,0,5,3,60.208317,24.904770
499,26,35.0,19,6,1,17,3,4,2,60.229052,24.895141
500,25,35.0,15,10,0,24,1,0,0,60.244784,24.953085
501,25,35.0,15,10,0,23,1,0,1,60.186314,24.985029
502,25,35.0,17,7,1,21,1,1,2,60.175354,25.049563
503,25,35.0,15,10,0,20,1,1,3,60.216928,24.877363
504,24,35.0,13,11,0,23,0,0,1,60.240280,24.851063
505,30,34.0,26,4,0,27,1,0,2,60.192840,24.951282
506,30,34.0,26,4,0,28,1,0,1,60.201239,24.882517
507,29,34.0,24,5,0,23,1,4,1,60.184902,24.959301
508,29,34.0,24,5,0,26,0,2,1,60.205229,24.876758
509,29,34.0,24,5,0,25,2,0,2,60.173523,24.950368
510,28,34.0,22,6,0,26,1,1,0,60.176714,24.957315
511,28,34.0,22,6,0,25,0,0,3,60.219175,25.106260
512,28,34.0,22,6,0,22,1,4,1,60.221530,24.946994
513,27,34.0,20,7,0,26,0,1,0,60.228707,25.066946
514,27,34.0,20,7,0,27,0,0,0,60.256853,25.069098
515,27,34.0,20,7,0,26,0,0,1,60.241263,25.029233
516,26,34.0,18,8,0,23,1,2,0,60.157166,24.921721
517,26,34.0,18,8,0,18,3,4,1,60.160447,24.880722
518,25,34.0,18,6,1,21,1,2,1,60.207314,24.967720
519,25,34.0,18,6,1,18,5,1,1,60.267113,24.993327
520,24,34.0,14,10,0,22,0,1,1,60.258831,25.070843
521,24,34.0,16,7,1,24,0,0,0,60.238958,25.039088
522,23,34.0,12,11,0,11,12,0,0,60.254540,25.017068
523,23,34.0,14,8,1,13,7,3,0,60.210722,24.977090
524,31,33.0,29,2,0,31,0,0,0,60.241178,24.929088
525,31,33.0,29,2,0,28,0,1,2,60.155061,24.945182
526,31,33.0,29,2,0,26,1,2,2,60.163113,24.912877
527,29,33.0,25,4,0,25,1,3,0,60.176482,24.921513
528,29,33.0,25,4,0,23,4,1,1,60.192546,24.944892
529,29,33.0,25,4,0,27,0,2,0,60.171178,24.919201
530,28,33.0,23,5,0,25,1,0,2,60.232627,25.132633
531,28,33.0,23,5,0,24,1,2,1,60.158308,24.874577
532,28,33.0,23,5,0,23,3,2,0,60.208736,25.084582
533,28,33.0,23,5,0,26,1,0,1,60.230857,25.127506
534,27,33.0,21,6,0,21,4,2,0,60.250986,25.011149
535,26,33.0,19,7,0,22,3,1,0,60.242470,24.990878
536,26,33.0,19,7,0,20,3,1,2,60.205249,25.047195
537,26,33.0,21,4,1,23,0,0,3,60.164395,24.877029
538,26,33.0,21,4,1,22,2,0,2,60.208413,24.903471
539,26,33.0,19,7,0,18,4,3,1,60.160727,24.882565
540,26,33.0,19,7,0,21,2,2,1,60.214886,25.044618
541,25,33.0,17,8,0,25,0,0,0,60.207606,24.968275
542,25,33.0,17,8,0,19,2,2,2,60.205403,25.135441
543,25,33.0,17,8,0,18,7,0,0,60.221099,24.939245
544,25,33.0,17,8,0,14,7,0,4,60.217013,24.953055
545,25,33.0,17,8,0,22,1,1,1,60.164671,24.923142
546,24,33.0,15,9,0,16,5,0,3,60.192130,25.021798
547,24,33.0,15,9,0,17,6,0,1,60.214461,25.090743
548,24,33.0,15,9,0,12,8,3,1,60.258899,24.993011
549,23,33.0,17,4,2,22,0,0,1,60.252959,24.948871
550,23,33.0,13,10,0,12,8,2,1,60.198685,24.940845
551,29,32.0,26,3,0,27,2,0,0,60.181365,24.960698
552,29,32.0,26,3,0,28,0,0,1,60.241041,24.925082
553,28,32.0,24,4,0,20,6,2,0,60.208446,24.943433
554,28,32.0,24,4,0,28,0,0,0,60.192154,24.910299
555,27,32.0,22,5,0,24,0,3,0,60.225208,24.854544
556,26,32.0,20,6,0,18,1,6,1,60.169392,24.945412
557,25,32.0,20,4,1,23,0,0,2,60.238318,24.910816
558,25,32.0,18,7,0,20,5,0,0,60.189656,25.016818
559,25,32.0,20,4,1,22,0,1,2,60.255482,25.069557
560,25,32.0,18,7,0,21,2,1,1,60.190964,24.954977
561,24,32.0,16,8,0,17,3,4,0,60.180755,25.050841
562,23,32.0,14,9,0,15,2,6,0,60.196792,24.883080
563,22,32.0,12,10,0,13,7,1,1,60.269438,25.072752
564,22,32.0,12,10,0,20,1,0,1,60.192348,24.881431
565,21,32.0,12,8,1,20,0,0,1,60.242132,24.938993
566,30,31.0,29,1,0,29,0,0,1,60.167360,24.964862
567,27,31.0,23,4,0,24,1,1,1,60.211216,25.088945
568,26,31.0,21,5,0,20,4,2,0,60.203240,24.873158
569,25,31.0,19,6,0,15,4,4,2,60.198371,24.875524
570,24,31.0,17,7,0,19,3,1,1,60.190431,24.978505
571,24,31.0,17,7,0,24,0,0,0,60.216424,25.084320
572,24,31.0,17,7,0,24,0,0,0,60.218837,25.082825
573,24,31.0,17,7,0,24,0,0,0,60.245390,25.057080
574,24,31.0,17,7,0,24,0,0,0,60.234638,24.863071
575,23,31.0,15,8,0,22,0,1,0,60.211354,24.900771
576,23,31.0,15,8,0,13,5,5,0,60.186647,24.948557
577,23,31.0,17,5,1,21,2,0,0,60.192958,24.978447
578,23,31.0,15,8,0,17,5,1,0,60.251550,24.986732
579,23,31.0,17,5,1,14,4,4,1,60.251374,25.012826
580,22,31.0,13,9,0,16,3,1,2,60.240895,24.894703
581,22,31.0,13,9,0,12,4,2,4,60.198859,24.939049
582,22,31.0,13,9,0,16,2,3,1,60.187317,24.904675
583,28,30.0,26,2,0,23,0,3,2,60.188860,24.956865
584,27,30.0,24,3,0,25,0,0,2,60.236813,24.901030
585,26,30.0,22,4,0,26,0,0,0,60.236247,24.903290
586,26,30.0,22,4,0,18,2,6,0,60.169431,24.947107
587,25,30.0,20,5,0,20,1,3,1,60.239067,25.021051
588,24,30.0,18,6,0,21,0,1,2,60.241748,24.932897
589,24,30.0,18,6,0,20,1,2,1,60.194458,24.904280
590,24,30.0,18,6,0,14,7,1,2,60.222922,25.077276
591,24,30.0,18,6,0,18,5,0,1,60.262538,25.075255
592,23,30.0,18,4,1,23,0,0,0,60.219180,24.881295
593,23,30.0,16,7,0,16,6,1,0,60.160621,24.877538
594,23,30.0,16,7,0,22,1,0,0,60.231331,25.051196
595,23,30.0,16,7,0,22,0,0,1,60.235856,24.902635
596,23,30.0,18,4,1,23,0,0,0,60.238807,24.913151
597,23,30.0,16,7,0,15,5,2,1,60.161039,24.892386
598,23,30.0,16,7,0,16,6,1,0,60.234799,25.033056
599,22,30.0,14,8,0,18,1,0,3,60.216339,24.968314
600,22,30.0,16,5,1,17,2,3,0,60.212868,24.956919
601,22,30.0,16,5,1,13,5,1,3,60.202919,24.894840
602,21,30.0,12,9,0,20,1,0,0,60.223132,24.988710
603,19,30.0,8,11,0,7,9,0,3,60.220746,24.935394
604,26,29.0,23,3,0,25,0,1,0,60.228244,25.070960
605,25,29.0,21,4,0,20,1,4,0,60.248407,25.010612
606,25,29.0,21,4,0,25,0,0,0,60.241423,25.000607
607,25,29.0,21,4,0,24,0,1,0,60.241402,24.999411
608,24,29.0,19,5,0,24,0,0,0,60.234550,24.892943
609,24,29.0,19,5,0,19,3,0,2,60.176272,24.959220
610,23,29.0,17,6,0,20,1,2,0,60.203513,24.968876
611,23,29.0,17,6,0,23,0,0,0,60.240157,24.921265
612,23,29.0,17,6,0,22,0,0,1,60.241599,24.985149
613,23,29.0,17,6,0,20,0,2,1,60.184711,24.951505
614,23,29.0,17,6,0,17,1,5,0,60.225442,24.895337
615,22,29.0,15,7,0,21,0,0,1,60.219491,24.908743
616,22,29.0,15,7,0,16,4,1,1,60.196889,24.940944
617,21,29.0,13,8,0,12,7,1,1,60.207360,25.056430
618,21,29.0,13,8,0,19,0,0,2,60.229582,24.940540
619,20,29.0,13,6,1,18,0,2,0,60.230514,24.846738
620,20,29.0,11,9,0,12,5,3,0,60.216934,24.959458
621,19,29.0,11,7,1,11,3,1,4,60.203256,25.046913
622,26,28.0,24,2,0,24,1,0,1,60.167055,24.925245
623,25,28.0,22,3,0,22,2,1,0,60.190394,24.958867
624,25,28.0,22,3,0,24,0,0,1,60.234858,24.870844
625,25,28.0,22,3,0,24,0,0,1,60.205232,24.927393
626,25,28.0,22,3,0,21,1,1,2,60.154506,24.940956
627,24,28.0,20,4,0,21,1,2,0,60.194662,25.035179
628,24,28.0,20,4,0,21,2,1,0,60.221015,25.109500
629,24,28.0,20,4,0,18,3,1,2,60.239015,24.874763
630,24,28.0,20,4,0,23,0,0,1,60.234690,24.894923
631,24,28.0,20,4,0,19,3,2,0,60.189193,24.911490
632,24,28.0,20,4,0,19,3,0,2,60.225842,25.008584
633,23,28.0,18,5,0,22,0,0,1,60.241113,25.031046
634,23,28.0,18,5,0,23,0,0,0,60.202979,24.877192
635,23,28.0,18,5,0,16,3,0,4,60.216840,24.979639
636,22,28.0,16,6,0,19,2,1,0,60.235219,25.044718
637,22,28.0,16,6,0,16,0,4,2,60.260337,25.085016
638,21,28.0,14,7,0,14,1,4,2,60.242885,24.885276
639,20,28.0,12,8,0,12,3,2,3,60.188715,24.973107
640,19,28.0,12,6,1,18,0,0,1,60.229297,24.943217
641,18,28.0,8,10,0,13,4,1,0,60.187405,24.934959
642,18,28.0,8,10,0,6,7,3,2,60.230263,24.881571
643,18,28.0,8,10,0,10,5,2,1,60.192711,25.042550
644,27,27.0,27,0,0,27,0,0,0,60.201483,24.925390
645,26,27.0,25,1,0,25,0,0,1,60.159140,24.938876
646,25,27.0,23,2,0,23,1,1,0,60.206939,24.882814
647,25,27.0,23,2,0,23,1,0,1,60.174861,24.931282
648,25,27.0,23,2,0,25,0,0,0,60.164868,24.973491
649,25,27.0,23,2,0,22,2,0,1,60.222897,24.948583
650,24,27.0,21,3,0,24,0,0,0,60.208330,24.900880
651,24,27.0,21,3,0,17,3,4,0,60.180962,24.949302
652,23,27.0,19,4,0,19,2,2,0,60.163036,24.924948
653,23,27.0,19,4,0,18,4,1,0,60.202138,24.963594
654,23,27.0,19,4,0,21,2,0,0,60.216715,24.879031
655,23,27.0,19,4,0,22,0,1,0,60.191308,24.903007
656,23,27.0,19,4,0,17,3,1,2,60.174676,24.949787
657,22,27.0,17,5,0,20,0,1,1,60.234602,24.881074
658,22,27.0,17,5,0,18,3,0,1,60.254243,25.079648
659,22,27.0,17,5,0,16,5,1,0,60.182804,24.910834
660,22,27.0,17,5,0,16,1,5,0,60.217245,24.869215
661,22,27.0,17,5,0,19,0,2,1,60.164748,24.968613
662,21,27.0,17,3,1,17,0,4,0,60.236542,25.082339
663,21,27.0,15,6,0,18,0,1,2,60.237477,24.897590
664,21,27.0,15,6,0,14,4,2,1,60.198088,24.933420
665,20,27.0,13,7,0,15,2,2,1,60.220922,24.902712
666,20,27.0,13,7,0,15,3,1,1,60.200954,24.934714
667,20,27.0,13,7,0,12,3,5,0,60.199085,24.877128
668,20,27.0,13,7,0,15,5,0,0,60.192764,24.932545
669,20,27.0,13,7,0,14,2,1,3,60.201330,25.059608
670,20,27.0,13,7,0,13,0,5,2,60.233384,25.030880
671,19,27.0,11,8,0,10,3,5,1,60.238816,24.846599
672,18,27.0,9,9,0,11,2,2,3,60.219802,24.862812
673,18,27.0,9,9,0,10,6,1,1,60.194586,25.053174
674,18,27.0,11,6,1,16,2,0,0,60.214866,24.905132
675,18,27.0,11,6,1,11,5,2,0,60.197099,24.881258
676,25,26.0,24,1,0,25,0,0,0,60.243277,24.944999
677,25,26.0,24,1,0,22,0,1,2,60.173292,24.953192
678,25,26.0,24,1,0,24,0,0,1,60.172477,24.920561
679,23,26.0,20,3,0,21,0,0,2,60.188444,24.945393
680,23,26.0,20,3,0,20,1,2,0,60.231075,25.128746
681,23,26.0,20,3,0,18,5,0,0,60.167910,24.956547
682,22,26.0,18,4,0,21,0,0,1,60.234715,24.869035
683,22,26.0,18,4,0,16,3,2,1,60.191413,24.942715
684,22,26.0,18,4,0,19,2,0,1,60.187668,24.970565
685,22,26.0,18,4,0,16,3,1,2,60.224583,24.897494
686,21,26.0,16,5,0,18,1,1,1,60.261399,25.073098
687,21,26.0,16,5,0,17,1,2,1,60.195455,24.936481
688,21,26.0,16,5,0,14,4,2,1,60.160892,24.889022
689,21,26.0,18,2,1,18,0,3,0,60.168903,24.925236
690,19,26.0,12,7,0,16,1,2,0,60.204988,25.122813
691,19,26.0,14,4,1,17,0,0,2,60.234621,24.866641
692,19,26.0,12,7,0,15,2,0,2,60.188815,25.013082
693,18,26.0,10,8,0,9,1,7,1,60.231239,24.933367
694,16,26.0,6,10,0,6,10,0,0,60.191552,25.022945
695,24,25.0,23,1,0,24,0,0,0,60.244361,25.054951
696,23,25.0,21,2,0,20,3,0,0,60.161153,24.956834
697,23,25.0,21,2,0,19,1,3,0,60.174735,24.956902
698,23,25.0,21,2,0,22,0,1,0,60.151118,24.916534
699,22,25.0,19,3,0,22,0,0,0,60.207297,25.050872
700,22,25.0,19,3,0,20,2,0,0,60.184382,24.944979
701,21,25.0,17,4,0,21,0,0,0,60.249383,25.063243
702,21,25.0,17,4,0,18,1,2,0,60.214954,24.876820
703,21,25.0,17,4,0,19,0,0,2,60.211248,25.087088
704,21,25.0,17,4,0,21,0,0,0,60.164543,24.918922
705,20,25.0,15,5,0,14,3,3,0,60.194691,25.028875
706,20,25.0,15,5,0,13,3,2,2,60.216871,24.954760
707,20,25.0,15,5,0,19,0,0,1,60.241490,25.015369
708,20,25.0,15,5,0,13,5,2,0,60.177330,24.949660
709,20,25.0,15,5,0,19,0,0,1,60.241790,25.023267
710,19,25.0,13,6,0,19,0,0,0,60.246479,25.058928
711,19,25.0,13,6,0,14,1,2,2,60.224213,24.858825
712,19,25.0,15,3,1,19,0,0,0,60.268477,25.080986
713,19,25.0,13,6,0,15,2,1,1,60.244209,25.035398
714,18,25.0,11,7,0,11,2,3,2,60.246732,25.002720
715,18,25.0,11,7,0,17,0,0,1,60.206347,24.932949
716,18,25.0,11,7,0,10,5,2,1,60.224834,24.967428
717,17,25.0,11,5,1,15,1,0,1,60.231157,24.866467
718,17,25.0,11,5,1,14,0,2,1,60.207154,25.146674
719,23,24.0,22,1,0,23,0,0,0,60.241444,24.983147
720,23,24.0,22,1,0,22,0,0,1,60.185180,24.913089
721,23,24.0,22,1,0,18,0,2,3,60.155428,24.951070
722,22,24.0,20,2,0,18,2,2,0,60.186634,24.951329
723,22,24.0,20,2,0,18,0,3,1,60.177034,24.924818
724,21,24.0,18,3,0,14,4,3,0,60.203014,24.966635
725,21,24.0,18,3,0,18,1,1,1,60.223333,25.074945
726,21,24.0,18,3,0,20,0,1,0,60.187499,24.944761
727,21,24.0,18,3,0,19,1,1,0,60.191017,24.945175
728,21,24.0,18,3,0,18,2,0,1,60.189235,24.951304
729,21,24.0,18,3,0,18,0,0,3,60.237037,25.102566
730,20,24.0,16,4,0,16,1,1,2,60.237269,24.975382
731,20,24.0,16,4,0,19,0,0,1,60.241104,24.947464
732,20,24.0,16,4,0,19,0,0,1,60.254903,24.951074
733,20,24.0,16,4,0,19,1,0,0,60.238976,24.914980
734,20,24.0,16,4,0,15,0,5,0,60.182886,24.947144
735,20,24.0,16,4,0,17,3,0,0,60.202482,25.045136
736,20,24.0,16,4,0,18,1,1,0,60.158937,24.921565
737,20,24.0,16,4,0,13,1,2,4,60.267543,25.014494
738,19,24.0,14,5,0,16,3,0,0,60.243408,25.015362
739,19,24.0,14,5,0,19,0,0,0,60.154472,24.931228
740,19,24.0,14,5,0,13,2,3,1,60.226777,24.853370
741,19,24.0,14,5,0,17,0,1,1,60.225624,25.077468
742,19,24.0,14,5,0,13,1,1,4,60.228472,25.001240
743,19,24.0,16,2,1,16,1,2,0,60.189316,24.948550
744,18,24.0,12,6,0,14,2,0,2,60.208250,25.104637
745,18,24.0,12,6,0,17,0,0,1,60.253125,25.080978
746,18,24.0,12,6,0,15,1,1,1,60.238877,24.852786
747,18,24.0,12,6,0,18,0,0,0,60.217377,25.083700
748,18,24.0,12,6,0,11,4,1,2,60.204505,25.076422
749,18,24.0,12,6,0,10,2,4,2,60.160699,24.885224
750,18,24.0,12,6,0,14,1,2,1,60.163338,24.918954
751,17,24.0,10,7,0,11,4,0,2,60.218787,24.907431
752,16,24.0,10,5,1,16,0,0,0,60.281577,25.040942
753,16,24.0,10,5,1,11,3,1,1,60.188819,25.040771
754,15,24.0,8,6,1,14,1,0,0,60.244921,24.890975
755,23,23.0,23,0,0,22,0,0,1,60.173226,24.958580
756,22,23.0,21,1,0,19,0,1,2,60.242416,24.988891
757,22,23.0,21,1,0,20,1,0,1,60.184309,24.926872
758,22,23.0,21,1,0,22,0,0,0,60.157649,24.953033
759,22,23.0,21,1,0,21,1,0,0,60.178594,24.947490
760,21,23.0,19,2,0,21,0,0,0,60.244581,24.957132
761,21,23.0,19,2,0,17,3,1,0,60.198667,24.968965
762,21,23.0,19,2,0,17,2,0,2,60.196577,24.936437
763,20,23.0,17,3,0,20,0,0,0,60.241534,25.016929
764,20,23.0,17,3,0,16,1,1,2,60.241608,24.843160
765,20,23.0,17,3,0,18,2,0,0,60.221263,24.862336
766,20,23.0,17,3,0,15,1,2,2,60.184786,24.918745
767,20,23.0,17,3,0,18,1,1,0,60.167564,24.922832
768,20,23.0,17,3,0,20,0,0,0,60.226962,25.120951
769,20,23.0,17,3,0,18,1,1,0,60.233505,25.014694
770,19,23.0,15,4,0,19,0,0,0,60.237334,25.039312
771,19,23.0,15,4,0,16,1,2,0,60.234856,24.875005
772,19,23.0,15,4,0,16,1,2,0,60.197510,24.878845
773,19,23.0,15,4,0,15,3,1,0,60.188462,24.977604
774,19,23.0,15,4,0,16,2,0,1,60.279843,25.010451
775,19,23.0,15,4,0,15,1,3,0,60.227393,25.010865
776,19,23.0,15,4,0,13,4,1,1,60.226520,24.955273
777,19,23.0,15,4,0,13,3,0,3,60.262364,25.011108
778,18,23.0,13,5,0,11,5,0,2,60.207435,25.054538
779,18,23.0,13,5,0,14,1,0,3,60.203258,24.926489
780,18,23.0,13,5,0,15,0,0,3,60.244554,24.958967
781,18,23.0,15,2,1,17,0,1,0,60.199248,24.967250
782,17,23.0,11,6,0,17,0,0,0,60.250946,25.064865
783,17,23.0,11,6,0,16,0,0,1,60.208352,25.069127
784,17,23.0,11,6,0,13,3,1,0,60.195090,24.935807
785,17,23.0,11,6,0,16,0,0,1,60.241158,24.995237
786,17,23.0,11,6,0,11,5,1,0,60.209191,25.086923
787,16,23.0,9,7,0,8,3,2,3,60.224757,25.016915
788,15,23.0,9,5,1,13,0,1,1,60.267297,25.079124
789,15,23.0,7,8,0,6,4,5,0,60.233430,25.062617
790,21,22.0,20,1,0,18,3,0,0,60.189089,24.974547
791,21,22.0,20,1,0,19,1,0,1,60.192867,25.027228
792,21,22.0,20,1,0,20,0,1,0,60.174339,24.954840
793,20,22.0,18,2,0,15,4,1,0,60.252891,25.013058
794,20,22.0,18,2,0,18,1,1,0,60.198757,24.884193
795,20,22.0,18,2,0,18,1,0,1,60.207598,24.902568
796,20,22.0,18,2,0,20,0,0,0,60.241560,24.931284
797,20,22.0,18,2,0,18,0,1,1,60.191055,24.941183
798,20,22.0,18,2,0,18,2,0,0,60.190336,24.917393
799,20,22.0,18,2,0,17,0,2,1,60.230688,24.953041
800,19,22.0,16,3,0,15,1,2,1,60.248509,24.998802
801,19,22.0,16,3,0,19,0,0,0,60.253229,25.079295
802,19,22.0,16,3,0,17,2,0,0,60.179397,24.912917
803,19,22.0,16,3,0,19,0,0,0,60.249024,24.948617
804,19,22.0,16,3,0,16,0,0,3,60.185031,24.911363
805,18,22.0,14,4,0,18,0,0,0,60.253198,25.066545
806,18,22.0,14,4,0,12,1,1,4,60.251536,24.982240
807,18,22.0,14,4,0,14,0,3,1,60.209372,25.076960
808,18,22.0,14,4,0,14,3,1,0,60.202927,25.136784
809,18,22.0,14,4,0,11,2,2,3,60.229397,24.964926
810,17,22.0,12,5,0,14,2,1,0,60.192915,24.943404
811,17,22.0,12,5,0,16,0,1,0,60.228431,25.068823
812,17,22.0,12,5,0,12,3,2,0,60.185365,24.936787
813,17,22.0,12,5,0,11,4,0,2,60.247467,24.923045
814,17,22.0,12,5,0,15,2,0,0,60.204683,24.933093
815,17,22.0,12,5,0,12,2,0,3,60.185148,24.908529
816,17,22.0,12,5,0,14,0,3,0,60.223935,25.021419
817,16,22.0,10,6,0,8,3,4,1,60.239666,25.074508
818,16,22.0,10,6,0,12,0,1,3,60.234681,24.883157
819,16,22.0,12,3,1,12,4,0,0,60.174464,24.935108
820,16,22.0,10,6,0,7,7,1,1,60.192933,24.882885
821,15,22.0,8,7,0,8,4,0,3,60.270890,24.991551
822,14,22.0,6,8,0,8,5,0,1,60.219737,24.912529
823,20,21.0,19,1,0,19,0,1,0,60.160673,24.944835
824,19,21.0,17,2,0,16,2,0,1,60.163086,24.933338
825,19,21.0,17,2,0,14,3,1,1,60.228547,25.012810
826,18,21.0,15,3,0,18,0,0,0,60.183765,24.964603
827,18,21.0,15,3,0,18,0,0,0,60.234809,24.873227
828,18,21.0,15,3,0,15,1,1,1,60.258584,25.082947
829,17,21.0,13,4,0,17,0,0,0,60.201107,25.117282
830,17,21.0,13,4,0,15,2,0,0,60.186780,24.980927
831,17,21.0,13,4,0,17,0,0,0,60.244953,24.950905
832,17,21.0,13,4,0,9,5,2,1,60.234897,24.965501
833,17,21.0,13,4,0,15,0,1,1,60.196745,25.034743
834,17,21.0,15,1,1,17,0,0,0,60.238984,25.046316
835,17,21.0,13,4,0,11,3,2,1,60.178458,25.051192
836,16,21.0,11,5,0,13,2,1,0,60.242568,25.029084
837,16,21.0,11,5,0,13,2,0,1,60.286258,25.014482
838,16,21.0,11,5,0,11,3,2,0,60.246571,24.851231
839,16,21.0,11,5,0,14,2,0,0,60.208476,25.070739
840,16,21.0,11,5,0,15,1,0,0,60.234673,24.877227
841,16,21.0,13,2,1,14,1,0,1,60.163111,24.910815
842,15,21.0,9,6,0,11,2,1,1,60.239368,25.002379
843,15,21.0,11,3,1,12,0,1,2,60.236914,25.118288
844,15,21.0,9,6,0,14,0,0,1,60.234642,24.878957
845,15,21.0,9,6,0,9,6,0,0,60.209100,24.964955
846,14,21.0,7,7,0,14,0,0,0,60.208354,25.096362
847,14,21.0,9,4,1,11,0,3,0,60.210317,25.076848
848,14,21.0,9,4,1,12,2,0,0,60.209310,25.037532
849,14,21.0,7,7,0,12,2,0,0,60.216428,24.883030
850,13,21.0,5,8,0,5,0,8,0,60.198392,24.928398
851,12,21.0,3,9,0,5,7,0,0,60.186714,24.866787
852,20,20.0,20,0,0,20,0,0,0,60.172702,24.925370
853,19,20.0,18,1,0,18,0,0,1,60.254571,24.953137
854,19,20.0,18,1,0,18,1,0,0,60.190134,24.921180
855,19,20.0,18,1,0,18,1,0,0,60.157045,24.941122
856,19,20.0,18,1,0,18,0,1,0,60.196395,24.952832
857,19,20.0,18,1,0,17,1,1,0,60.208146,24.896819
858,18,20.0,16,2,0,17,0,1,0,60.239594,24.919150
859,18,20.0,16,2,0,15,1,1,1,60.197092,24.927588
860,18,20.0,16,2,0,18,0,0,0,60.247383,25.060497
861,18,20.0,16,2,0,13,1,0,4,60.270277,25.073035
862,18,20.0,16,2,0,15,1,0,2,60.224989,25.137362
863,17,20.0,14,3,0,16,1,0,0,60.208713,24.915224
864,17,20.0,14,3,0,12,5,0,0,60.217011,24.889330
